resolver,model_tier,model,inst_id,conflict_type,n_sources,known,correct,misled,abstained,judged,chosen_source,pred_object,gold_object,conflict_object,usd
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Uhldingen-Mühlhofen,mixed,2,1,1,0,0,,,Kommunale Informationsverarbeitung Reutlingen-Ulm,Kommunale Informationsverarbeitung Reutlingen-Ulm (KIRU),SGCNZ Young Shakespeare Company,0.007415
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Winifred Mary Cooper,mixed,2,1,1,0,0,,,Nicolas Tindal-Carill-Worsley,Nicolas Tindal-Carill-Worsley,Christine Amanda Blake,0.00704
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Charlotte Christie,mixed,2,1,0,1,0,,,Olivier-Clément Cacoub,James Stuart,Olivier-Clément Cacoub,0.00687
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Inferring user availability for a communication,mixed,2,0,0,0,0,,,US patent 11128979,filing,building implosion,0.00651
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Monique A Foster,mixed,2,1,1,0,0,,,Centers for Disease Control and Prevention,Centers for Disease Control and Prevention,Asklepios Klinik Wandsbek,0.00657
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jordan Weiter,mixed,2,0,0,0,0,,,Miss Kentucky USA 2019,Miss Kentucky USA,Miss Michigan Teen USA,0.006805
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Fredrick Barton,mixed,2,1,1,0,0,,,William Faulkner – William Wisdom Creative Writing Competition,William Faulkner – William Wisdom Creative Writing Competition,Premis València,0.00694
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Jörn Weisbrodt,mixed,2,1,1,0,0,,,Rufus Wainwright,Rufus Wainwright,John Harvey Lovell,0.006945
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Mustafa Murad al-Dabbagh,mixed,2,0,0,0,0,,,Palestine,Ottoman Empire,Tunisia,0.006835
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Sargis Hovsepyan,mixed,2,1,0,0,0,,,Pyunik,FC Zenit Saint Petersburg,Byåsen Toppfotball,0.006645
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,HMHS Rewa,mixed,2,0,0,0,0,,,World War I,ship launching,decision,0.006835
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Fansie,mixed,2,0,0,0,0,,,1730 longitude prize trials,navigation,filing,0.00675
llm_judge,frontier-opus45,openrouter/anthropic/claude-opus-4.5,Hugh of Chalon,mixed,2,0,0,0,0,,,prince-bishop of Liège,Roman Catholic Bishop of Liege,President of the Government of Aragon,0.007005
